,rownum,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,cast,crew,id
1946,12098,0,27500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0804522,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'Level 1 Entertainment', 'id': 10040}, {'name': 'MID Foundation', 'id': 20666}]",2007-09-07,24748670.0,120.0,1.0,285399632797.0,"['/dtXSRiNpZRpfsMNPgn5EhOA6o70.jpg', '/a3o8T1P6yy4KWL7wZG6HuDeuh5n.jpg', '/1dHiMQsqiIAF9zhGvB0oJOIaM16.jpg', '/1whqy0Z3VHMfkvj5CG31TekDGM7.jpg', None, '/fywzghy8kLToNRH4OvrLkFSuXqA.jpg', None, '/rcT4BPhZQDK0a2nIp9WlGn920eG.jpg', '/jPoNW5fugs5h8AbcE7H5OBm04Tm.jpg', '/oTJj6bLpbmseLww03MOn0eDqYuh.jpg', '/dGoUlDEJumPY0CFlT7eM6KVdLUu.jpg', '/gcrKO2z0YVUXBXVeB9V8PndG0IJ.jpg', '/qypl5cGpO0pjBWhk54TTW5ATEmh.jpg', '/3zQz9APo9gNMDhJ5d4WUQeoAn9y.jpg', '/oLv0RFkVnQNpTKvGHdb4xb8LgZI.jpg']",/1W4NlD5YpGHnXdD2HGeG9bWSqYV.jpg,5125
1947,12099,0,16000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0469623,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'DreamWorks Pictures', 'id': 7293}, {'name': 'Province of British Columbia Production Services Tax Credit', 'id': 12200}]",2007-09-26,2849142.0,113.0,1.0,144051282106.0,"['/AmCXHowNbUXpNf41dNrxNB0naM2.jpg', '/8am369y5SGiZv4l0gY9O5ENzgvE.jpg', '/tvgkGpKXMz7SzjUkTwZ0FMjQxlO.jpg', '/x8KPiTYjzQalziiPsR9plq7xEMi.jpg', None, '/hAmPonbTxGoYFEwz7nNHt5ca0Lg.jpg', '/zs8X84jsBDZz4a42gAxk5t8hi4o.jpg', '/jnwh2aN6rV4pp9FeZF4DuS9g5kd.jpg', '/lsvehrliOkHJYOMaDLXuPVDS4mH.jpg', '/5eEGOANKnCCj7FLa3oV28gGYWkW.jpg']",/r7dJQn1rMZEuGiEtAxWnX2ER1eR.jpg,3877
1948,12101,0,19000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0452623,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'The Ladd Company', 'id': 7965}]",2007-10-19,34619699.0,113.0,1.0,11177841573.0,"['/kPNMpiZHsAzeQar4DiNsrekwHBU.jpg', '/10PSqSu9Jlfh5rWLbN3YCr8N0P5.jpg', '/oGJQhOpT8S1M56tvSsbEBePV5O1.jpg', '/atzm7ZGRFSWJHQT6qKmzjmNQ9GA.jpg', '/omfIdOt1F8LDkb7AMZTtLDiyJ3O.jpg', '/bPpOoEkvYtpE1PVrXIpr8LHw37W.jpg', '/pNdNJPKRdl3veCRH8fZv3H76ywJ.jpg', '/4CPGRpTuy6naurhkvRgsuae1qKR.jpg', '/kz602V53oUw2rkHZZdQqmltLImA.jpg', '/nOkjzPRI2y3uDlWT5bGoRtEtcII.jpg', '/ue04GglAWi7FnxLWeESekpRJ8do.jpg', '/wQlPyN7OSM6UPm2xYBXlCiFXQVx.jpg', '/wq0FQBzfiFfEXfjaGm3FE43IuTJ.jpg', '/22q6AafRKJ7EpuFpcp0A7mwMh9L.jpg', '/bMXn25NVT5UHWr2ls8VR8vySP7W.jpg']",/cPuPt6mYJ83DjvO3hbjNGug6Fbi.jpg,4771
1949,12109,0,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0443680,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Alberta Film Entertainment', 'id': 3997}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Jesse Films Inc.', 'id': 11252}]",2007-09-02,14711793.0,160.0,1.0,565453723849.0,"['/ejYIW1enUcGJ9GS3Bs34mtONwWS.jpg', '/kPNMpiZHsAzeQar4DiNsrekwHBU.jpg', '/5gYqO1YKIIEbHug4JbVnOnJHfpI.jpg', '/3e72qs1QuqMlpieIm2JZtX1WNg2.jpg', '/u3FUCSYpivGpCliH22PJdCk2pIY.jpg', '/g8gheNEdPSXWH5SnjfjTYWj5ziU.jpg', '/jJ7FA9i2q6YZg3nJPOyTlWAWcVN.jpg', '/p7uSFwKeVw7BIPzGVlI89Md5hl4.jpg', '/xpyZtucA0mGEzGaiqP4WDcyEXX0.jpg', '/yqnhEdUSWYZPUxQFUYHptAlgk4h.jpg', None, None, None, None, '/b34krbD7KsLySeEI323lGhING2l.jpg', '/3rx7w2PV1QbGKg2yhgT9L0zOBdD.jpg', '/54P22YwbYCwfjJWT1jbiHN77TD.jpg', '/7O3vgqgicfNeGr3leC0qB074fjX.jpg', '/oKNvcitj0Iq4xKmc0AX6tH67iC7.jpg', '/eT6SdgCULCQ0WHV9p1TfVdLVW0x.jpg']",/r80gQB1iYTMSjnxQZYqSbvE66tq.jpg,4512
1950,12113,0,8000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0360323,"[{'name': 'Thinkfilm', 'id': 446}]",2006-02-19,143451.0,107.0,1.0,125981408494.0,"['/htBil0Vayd09haeUVoKEPxuantT.jpg', '/5OgSljTrXQ3pZvy66WveAGpygnS.jpg', '/qavl2tBIs9tcOv2WWmEIx0qVn7X.jpg', '/56nj2DfMVU3F9qUagZWMePLbrKF.jpg', '/mLQrEU7X7GD5V7i1clGRqpg8PVk.jpg', '/ybRihrl9enX40f16NIHBpxD3nkc.jpg', '/sQuJV9o2FSXr5UBo2MaiTLObXiY.jpg', None, '/eoAwE3UyWJNHrrChqv2x7WSkJIq.jpg', '/jnruNUJv57nNtO66SR3oJ5tQuM5.jpg', '/t97fjAtDrBHTv9ABwwwHDzdKtpo.jpg', '/AlhPeiH8R4reMNGNQ9ag1FPbuW9.jpg', '/mbppilPlKFHes1kGouS3kRMxzgq.jpg']",,13197
1951,12140,0,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0906108,"[{'name': 'Lions Gate Films', 'id': 35}]",2007-10-12,55184721.0,113.0,88840767.0,1308264921.0,"['/fdBvkrv4lSKZ97eDLpmjlK1Tnbx.jpg', '/Nrl7wp9FyWfNz3Y0PDGw2Tn4tJ.jpg', '/nFb7D7lVHLU0e34BXP0BRCZwCJC.jpg', '/zvt4lOlPVVq1MZXmJDWNmBQDnWl.jpg', '/yrPI3CoBWB7OAratCRi1Le9vpPf.jpg', '/3lhTUGI8IiCB0XblUjOAjaFrLuI.jpg', '/ccELAB9yHvG4OxG8dURdUXznwJ8.jpg', '/2Hnsk7ukDdrOPcT2lwlfW7RDJmx.jpg', '/4Zm8hYk3I0rUtnAktbC946JJCnC.jpg']",/fdBvkrv4lSKZ97eDLpmjlK1Tnbx.jpg,17202
1952,12141,0,10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0890870,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}]",2007-10-25,139352633.0,93.0,316801908.0,6154718856.0,"['/vbu4iHKY46zJ6K8B5jGJxB1ffp4.jpg', '/tXrO1CHnuR6zjpHh2JXNtozW0XC.jpg', '/5mk5ArXCnsDIq2BTj1XbVpjLhie.jpg', '/4uELRGwPn9bJ9H1BF5bZKlu32go.jpg', '/4lTv5uA0szDpdrVB8d1bzJHkoVp.jpg', '/mqJglT0g3tRMg5cNeJ7C6vdP4E.jpg', '/6jhqGB4eK7jBfUcybQztGxhqBhQ.jpg', '/xVUL9ylIi7Cad2vmJx2vb6RgnWr.jpg', '/9VSNPVauGKQlV1cXENaUI60OoZH.jpg', '/3Rs4QIQe2qGyVrK6md6XsINb6HV.jpg', '/zImGhTMqkrTyjKlbjyOh8to4YAq.jpg', '/9RHzh9ePlE00bxncR7zh9dnm5sL.jpg', '/3TXjXhspSiRdZFqrVoOOzvhIQGG.jpg', '/ia2Xo99pxLX3sxZ0jVcj7eai56l.jpg', '/i3m6r3qqI5Mefww6QVCqddWWYhZ.jpg', '/3AAn53k39LIQtnCfVSxDPdIbhDd.jpg', '/yx1HYEalFsiNVc2imDDfhIZthkn.jpg', '/qTplz89WHXM4dGu0PVSarWEYHcO.jpg', '/a208ijs7X3u8lPzKWHeXSp3PiMd.jpg', '/iupI1p8j0zv1lfPdOPdFrhBZ8Lk.jpg', '/k8bjOJmREhKUHeUj33Sihnk89V9.jpg']",/zALG8A1oEtgJ10z8ZnPhRGqpAV4.jpg,663
1953,12165,0,100000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0765429,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Film Rites', 'id': 8083}]",2007-11-02,266465037.0,157.0,1412616836.0,862906300338.0,"['/khMf8LLTtppUwuZqqnigD2nAy26.jpg', '/ktuOAyUHM2u2YPPChH8gAArxJ7b.jpg', '/kq5DDnqqofoRI0t6ddtRlsJnNPT.jpg', '/jz8gDYozhRC2Ymd38ydPsW7wm49.jpg', '/nBQ5uRZqWsu3zTDfrmzjb3R6DYT.jpg', '/7O3vgqgicfNeGr3leC0qB074fjX.jpg', '/c6yUnUcbNxCUKAjucLlh6VHzmCd.jpg', '/bz4usMR7NWEgVgWTxVBLEjCo3Dv.jpg', '/v5bwcyzUWVqjmczWu4PrdwnL6t6.jpg', '/d4MEi4pl2YvY7zHniiN6rQ4lQVx.jpg', '/igRMW5VUmv52D6wsD03s08oRWHT.jpg', '/hadVr5kdeqlorRmjaMhHAutTbAm.jpg', '/2YJuTKgNMqHWZnLqzSZ5kOXYSCm.jpg', '/xddYLCp8zWLgYcQRck7REEgCUWl.jpg', '/gvWqsaCETvqNc4Lue7dIBvh1sGJ.jpg', '/6EXZm45aPUOERq2rCrUnkz3sGoc.jpg', '/yu8Q3ImFu3RJne585jjgeQO2Boo.jpg', '/m9DCpe9HkIXEAp3aq1wKpmN8mih.jpg', '/y1lZYCFkMt0694Q1qyGA85jTPc8.jpg', '/5adJxjbFX2GeuTTCNqc9dg4Twgx.jpg', '/kYXTkSP5fbgM1kBrYlqOwI8vrlJ.jpg', '/d9NkfCwczP0TjgrjpF94jF67SK8.jpg', '/fYA8xm95u4papXddRvQrGRNDThF.jpg', '/ycNO8wU6H75wDDfojMCTjoxtEmt.jpg', '/trRjEABsF2BCqn6pib3bYhYIxNH.jpg', '/9E0EFvaAY0vVubogVfFtXH1LAXe.jpg', '/hUfIviyweiBZk4JKoCIKyuo6HGH.jpg', '/iTdRRujnU2H6axxxL4iaefI3mlw.jpg', '/prAA66mNLSStgmVxmoAqimSYQt.jpg', '/4t3q8iWjJUdX1dNGj2T44HUxNZO.jpg', '/yE5Jmmjd7JIqh6RE7H6QI3ar9PZ.jpg', '/fQR1krkwzvno3lbgFdhHipBUxs3.jpg', '/gGdTijuOpf9MAGkqCCiRlTwIJxH.jpg', '/z0xQGC5mZM4n8K5w8mB9sNCuaat.jpg', '/Uin6vfef4tEIqNYcyfnbn6aHb3.jpg', '/fHkUG3gAwubiSJHFDJY5S97xNDu.jpg', '/d4Y4tYaYjQkl6SZDXd0HXfeRKNA.jpg', '/hXVUwGegUIb7zpnbTPdtZD5dbq4.jpg', '/qe5J2NMzcN2NVgVS1D04tuDUyke.jpg', '/giYwxYnuw6nfpLAfcbdZMlzZ3sT.jpg', '/wJBL3VdMdMD5OarXEVHmSoupiLT.jpg', '/4y4Wd6tXoTnT9UkVvbIA76NK9sk.jpg', '/oRTSvGmThauRF5eaAuyNuT3SBbR.jpg', '/37kPpQe3juNupCgPbwBrZK3BXlk.jpg', '/x2lNUnY0icRm2Itq4nEBscXPH43.jpg', '/sAEXR6qDU2UxNC3ov1Vbu8fEA60.jpg', '/5YuxUGMYkdkthvxnug9BrWP3m1d.jpg', '/e6KoIZiOJ2f5w9REkjlqJqvEU73.jpg', '/qxvoeNWqg42jLgRWlKf5EsbMDbV.jpg', '/uQJX85FxQJUY5lGqUzVoyhzsoiq.jpg', '/HP99ZgXVQTdLNpAwaam72rt65D.jpg', '/bs1xw3e2zkC2l7aQpT0ATk4rt9v.jpg', '/nqhFfFdZ73cEjLjAuLW19f3d7EO.jpg', '/RYLy1wjivcyM8r5s4efax8901b.jpg', '/u3nLS5bk4NxSp6OApO3nsNy2gfg.jpg', '/mSF3G0f7jYA50qeLk7ePjJZwnjK.jpg', '/49fKdEpI7hnaoDdIVW71QZw0FNh.jpg', '/3sieTwPEOQUAmrU3WQGunGAxnPl.jpg', '/7LOtoMMtt1HfNaDJROeyCVADQmn.jpg', '/if1RsAiayp7BYHPahAghyXzafJd.jpg', '/pvlYzePClQboKO3ifN30w86jEar.jpg', '/jsS0CKcH3klfLXPftaw9ujo9Hd6.jpg', '/x4EZWkV6ZluOiRz9ULuUZQRDB0l.jpg', '/wlXYrQVeUuv4FOXzaUpFaBqeZ6Q.jpg', '/pUY9ihmCErWG5x81qGn17bSBr6q.jpg', '/1CnwcH3MZCrYpdli95oUOoZQXCo.jpg', None, '/kRTEQdJGGWqe5FOMJ4uKtTzc3Cu.jpg', '/1gyCN5kgoFJnLihvhFdppNxKNYZ.jpg', '/2AxlpFla8f2wQs31ALmvFg0ws3e.jpg', '/rOEMdCwDjwhd9FR0EDA5S1Yrj5t.jpg', '/qfp3y6LHD393ud1Abpe6kZPsyra.jpg', '/yt6EH1GYH7xSSyL3size8zs2xL3.jpg', '/fuIkBGpKwTVqUgIFEFImdB0eBfT.jpg', '/tsah7c0VMqfnVNzRlrmJLG0CKqe.jpg', None, '/cGQlVu01MxmFKE8DGRjpRP7iudY.jpg', None, None, '/3LAqO4IzcGhMdAVvwUEibouFSX7.jpg', '/sO19H78B0WUejcMHilY4tZiH80D.jpg', '/rj26vCO2dxuCzVkkHMaa3Xv8OIl.jpg', '/hm52vSY4AZ9WbiQ8ZbhmbB66tHq.jpg', '/oAUl8jLE0A526dYjizWXjuL9t8B.jpg', '/nacWp9MHtLxo0LJvE0eH67352t2.jpg', '/vLla6IEEyS2IFFQDoo75CHNKzY6.jpg', '/vSlP5d56aKJlCrHRTEe3grKVNSp.jpg', '/a7PyDaALfTzAzRr0ybxVUyCXchi.jpg', '/3EjVhQL3GhJyUiRUxThgInXwMHq.jpg', '/b1b4d8g7QLnMSUDv9h0TtJY3thi.jpg', '/aJxbpfNXNCzgHftCtP3cV4VpLhr.jpg', '/kGqx9ooXCeZ1n7sksTGdoxOZRHR.jpg', '/wx34qVVTFeDLphlJo26cfpTfI9b.jpg', '/xqTyGJkiaU5W9QqyRp7L0qZHuEi.jpg', '/a1ZKKZ9IDBSJTDoYETWWRI4Ms4t.jpg', '/ljilF0OGbAifyFTfKBpSJ5yoN79.jpg', '/lKAikbeJ5HaWKCJE1ushE89RoIG.jpg', '/b6u2OYhMZlyLOKCGdETjjSPLzyJ.jpg', '/7DcyAwxKbSDJ3iDKArtpXOrAxBP.jpg', '/uL86pMZ0BcVVQKiALlsJVQnJbE5.jpg', '/fMR6OmrHAw5PH3mwmE2vQ9HGre1.jpg', '/u35SE24fE7ZCffheW3rsznbzSlM.jpg', '/hDjTPLvUNDnoA6rHDX5JrftAWZa.jpg', '/ye2eJjo4UfJBXQ7zO8bbprRAxRQ.jpg', '/sMovQSVSVo9ljYGZn2MGsswbIdm.jpg', '/gUUCDXUrciymqdIQ78tv4Omormp.jpg', '/yDGiNoykTgln3uvYmUzBRtV3cCf.jpg', '/8YC8Qycnn8ekbKnAV0FDZf2W9Bb.jpg', None, None]",/oTAL0z0vsjipCruxXUsDUIieuhk.jpg,4982
1954,12166,0,150000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt0389790,"[{'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Columbus 81 Productions', 'id': 1903}]",2007-10-28,287594577.0,91.0,1.0,579809524416.0,"['/91vcBaUWtFAW0Atrwd384mwRo3A.jpg', '/aeUnfem148WrhpQcmiUuSRGhCYU.jpg', '/i9frXvIJsGtoFikBEFVqE7uN8Bq.jpg', '/j9ETatVKFxYR5Ijk8l5tzKO4HPn.jpg', '/cq8zZ6YfBrq2k4F4aHYLSP9QOJS.jpg', '/eOIx8zj1vYIRhVY2bK5cjIQfua0.jpg', '/5JCYKerIL0SdiqygtLUpG9Sw37P.jpg', '/pwHCkfIBeDdz93RlcmDWqXefozi.jpg', '/AvPOBBODhSCtUJAqxeq2s0nYnTw.jpg', '/2KEpCVRVafx9tLho5iMyR9WWt3k.jpg', '/rzGaoGikjMuLDruABKdLcQLtkZk.jpg', '/jlsGiD71V3sZYrGG5aNgcQsElMn.jpg', '/fhUgS8p7YBSwDNEFb7WO0jdItBx.jpg', '/Afcp573W6lgYN9NvXuBAOpli3S6.jpg', '/xA8zCxNrwtamLaLWNBkLyX5tGtU.jpg', None, None, None, '/4gEy7tWkh95mgfsiHmTuFQkeRkx.jpg', '/nUURm7MBAvKNq79gBhOVfs7Zlhl.jpg', '/bCbQtXtrOuKpPLdbSLn72KlYc2Z.jpg', '/o4jJSH3sri9dSIJwsCgT4de1535.jpg', '/cnhlJfHWfNU0ig6hidOiXuvew7o.jpg', '/qmg7jCWMbudaRpKMepAwOXlIkYV.jpg', None]",/bCbQtXtrOuKpPLdbSLn72KlYc2Z.jpg,5559
1955,12168,0,18000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0292963,"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Linsefilm', 'id': 2286}, {'name': 'Unity Productions', 'id': 2287}, {'name': 'Michael Cerenzie Productions', 'id': 2288}, {'name': 'Funky Buddha Productions', 'id': 11542}]",2007-09-26,25005257.0,117.0,2636637.0,288457501028.0,"['/vEDJukK8CjIsA0DjNFhoT88TvzS.jpg', '/kcby6VYk6Gb0036nUyh8chY5ZAJ.jpg', '/2BTzSQUa3RXPqeeNjbJqnyIBePE.jpg', '/w8qBpRcv04D5eSnnmvRL7PXyW36.jpg', '/nTpCRzn8raVlqLQfBP9oaAT3pXF.jpg', '/5yGCJ6znHM96zTfW2LNP6uPPDCZ.jpg', '/bPpOoEkvYtpE1PVrXIpr8LHw37W.jpg', None, '/wdZgEIwJrQ2ZArFl5I3UjjWcdFF.jpg', '/dd7DX4FJwLAfxBdWarYMcWuLyYO.jpg', None, '/qxJ6M4eCAhUlXkAaXCK8iGLl14g.jpg', '/gb2YuqRIifoTjX0F6YkYP4p4z29.jpg', '/hLMn7bvQy1kKuqMxhzOJQxQTjxt.jpg', '/8t8IBqQjRJkPcugmcAAn1C7J0pg.jpg', '/cpEX5nv0GjOmFFuv2a3791UzCPp.jpg']",/sOo8jatHC3heDbC2FAOteBXe3z2.jpg,7972
1956,12170,0,25000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0477348,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Paramount Vantage', 'id': 838}, {'name': 'Mike Zoss Productions', 'id': 2092}]",2007-11-08,171600000.0,122.0,1.0,149686037575.0,"['/gRXugLFvr1oHZ6alLUxmYDq8cgW.jpg', '/grBOK7Ep09JBE3H5LyV5JaZZ1XZ.jpg', '/jz8gDYozhRC2Ymd38ydPsW7wm49.jpg', '/1ecdooAHICUhCZKKEKlFtccEmTU.jpg', '/xSRS2PwEvUnkauHE9DsQxrflwXc.jpg', '/xpyZtucA0mGEzGaiqP4WDcyEXX0.jpg', '/gJT9fBX04LjmbOzOzYcNbA2ZLF1.jpg', '/38AilHla20EFhEYAqoz6EzfsrQf.jpg', '/sceCvLiv8xe2jQzrVn39wvosVHG.jpg', '/mJpVhtXlk5QQVMen3DgTVuiJ9xX.jpg', '/8WYd8N24jUpwk4nKDGPAdt08ltM.jpg', '/4tC2l2BZjui5rUeUB5Zgjvn1EV9.jpg', '/n7kR0B7fErQvOqWNzpdCU6FQ13s.jpg', None, '/wJf3mZ8WC6smkRtjloY0txIdPAQ.jpg', '/fiKIuNqja9okZmYEo7R0XN4gKNT.jpg', '/a5RwSg8YN9JW0VZqekIbiJlLVhJ.jpg']",/AH5YwNZC5txyJKyjVZhA4ZXFzP.jpg,6977
1957,12173,0,1000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0496328,[],2007-02-09,18479.0,87.0,2981420.0,910011860.0,"['/u9ZZDJWYJkc1yNFSLEMaIM5Q20y.jpg', '/oqN6L0EaeToZx5Malv1McQeLyZv.jpg', '/4TfrypzdT5ngoywRz7XyPexaDkN.jpg', '/4KLHkJZKFtVdmMkHtCSD1Ridku4.jpg', '/9X0qbVR7q2zbWqLCqUpjJcwjBCI.jpg', '/rP0TPezBosorxecFMMJI32Zpd2w.jpg', '/vxliPT1tnGfBXSatmPrJ57UvhiC.jpg', '/eONdiJpMZMdsHgiBVeSW1R2MQWG.jpg', '/lNCDz75IsCKIPhr295OBk1SHv2J.jpg']",/6RacsuB5pCLuy4qcIA7FeTxhYZM.jpg,10520
1958,12177,0,25000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0426931,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Southpaw Entertainment', 'id': 30131}]",2007-11-21,66122026.0,114.0,1.0,3667646579050.0,"['/5wou22G4dMRcnpMrRyPfLclZ2lD.jpg', '/6fZ5ceRvZtRkRm06HgaV4qCpJNY.jpg', '/A6RyyQ4GeXl0ugnGrqGqBMQIgKh.jpg', '/MZeLxOH0PgL7xcvt865WVBvQDw.jpg', '/sojtJyIV3lkUeThD7A2oHNm8183.jpg', '/nnr5u5lTL9cScrMSKV5MwslgSnn.jpg', '/oxyOi7kJYCmdlNK89vawC8APpse.jpg', '/8TTxzpuvvpw2tB8xZBCDslYupNU.jpg', '/4fXgsZvoNIx0CsAREcLPHnuTUXx.jpg', '/1spvrOhAaAa4cCYfzEyY2AXsgkl.jpg', '/1ala6CFOow9svfbBsxyjh0jYXSl.jpg', '/oLZhrAfdB3hJFgOEn0qYpL5Uqye.jpg', '/ckMixG0TPDuRr4FnHhMFYXQXEk7.jpg', '/mqUqJDVGojFkKQvaC96jFTBuEqD.jpg', '/6UVnURibQk1wRYemcxHxusduK4S.jpg', '/3yB686fmGoIC4Dv3r1pzz6xjdHK.jpg', '/8e2R0xExR95QDAhRFfkMWhqH3o7.jpg', '/y0LvGsikeMANzHHFBaeFFGFxi5l.jpg', None, None, None, None, None, None, None, None, None, '/8XEj32Bxgf7s8CTwcKZfu40rddb.jpg', None, None, None, '/3Y9qyb383RfEb5PI5N7OmK9TFQz.jpg', None, None, None, '/ikjLze3v5W9n4o2BaKN5DXi7Cke.jpg', '/7DcyAwxKbSDJ3iDKArtpXOrAxBP.jpg', None, '/o316diKzk321l1QC8Ew7F7Cfi8p.jpg', '/kpolHLtDTcIHZ457hhuw380wmVK.jpg', None, None, None, None, '/2GfaFhfPdfsVltkF0WK9iqxxdiV.jpg', None, None, None, '/acCQMczt66oVbmnH3q9o53xFuBn.jpg', '/4KNrO6tksNo3uAOeNluSZCj7Lec.jpg', '/kl7NxQILaB106bvhCxC21wlbBzR.jpg', '/kzaW9MpYbiCZqJi5qT5whGQOJp7.jpg', None, '/dumaYRcbExyQomAzgs3WSQZ1kGK.jpg', None, None, '/dXJ475hnkIcl6sDklCEjFClvcck.jpg', '/wWsfCbQQyp90r3cSM5C5e9vVEyF.jpg', '/jdjh6ghPCVSx7jAWZKHz5ZNV7Pb.jpg']",,5123
1959,12185,0,35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0891527,"[{'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'United Artists', 'id': 60}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Andell Entertainment', 'id': 1683}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Brat Na Pont Productions', 'id': 21911}]",2007-10-22,63215872.0,92.0,226342990.0,8852939659.0,"['/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg', '/oTJj6bLpbmseLww03MOn0eDqYuh.jpg', '/3oWEuo0e8Nx8JvkqYCDec2iMY6K.jpg', '/oqlIKSglghuX7kSTalODn71nlOd.jpg', '/mUzapkiUn2kp17yedwoeAa2rK8C.jpg', '/1pR16H0zqRG49ns8cYykYpodgGF.jpg', '/8aWVcw4JDB76dhKRvUQgDGxInvN.jpg', '/wxLnDRYapdJIcUbWd7rFzSJdFzk.jpg']",/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg,4515
1960,12186,0,100000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0486583,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Jessie Nelson Productions', 'id': 53061}, {'name': 'David Dobkin Productions', 'id': 53062}]",2007-11-03,97838349.0,116.0,373500228.0,158702609915.0,"['/r6ISnWjO5fA9QA1BTWUGaqdPyxE.jpg', '/rX4LRmkYshMRfQ6lVbeZVAfqVKI.jpg', '/91ANQZVoG0Xg2vVnqIhouHiNc4J.jpg', '/kTs3t6pnO3zR7WYSVYzQfJ9yKMW.jpg', '/wV2QxhLUHVFAkdvLxzO26o5ncmX.jpg', '/pwHCkfIBeDdz93RlcmDWqXefozi.jpg', '/uNzGsQYay9POUvkbTLtMNlGRWSY.jpg', '/bskmisyftg1vvcFdCOM1EzFWHPo.jpg', '/rdtPSLgQu5quYcUiXsqI1RjdKTR.jpg', '/cdowETe1PgXLjo72hDb7R7tyavf.jpg', '/xLfq9wFO6dtYuUK96hbJ8I8EKFw.jpg', '/6ors2HGy8UdXm8kBx6on0HwRHB5.jpg', '/koUQ5MbvfA6PysH8orZpSqfS6kB.jpg', None, '/4H7ycJx7nU3PRUEn5N3843DJASM.jpg', '/puJBOZ6osLqLzEnUqcC5w2BDMjC.jpg', '/jnwh2aN6rV4pp9FeZF4DuS9g5kd.jpg']",/qpXTNNOkFmMoAtcEo0qNNFR9bls.jpg,5375
